i,start,fold,time
10053,287529584,1.0,5.236598491668701
10054,287554584,1.0,5.230198383331299
10055,287579584,1.0,5.223797798156738
10056,287604584,1.0,5.2174973487854
10057,287629584,1.0,5.21109676361084
10058,287654584,1.0,5.204696178436279
10059,287679584,1.0,5.198296070098877
10060,287829584,2.0,5.158897399902344
10061,287854584,2.0,5.152596950531006
10062,287879584,2.0,5.1461968421936035
10063,287904584,2.0,5.139796257019043
10064,287929584,2.0,5.133395671844482
10065,287954584,2.0,5.125999927520752
10066,287979584,2.0,5.119599342346191
10067,288004584,2.0,5.113198757171631
10068,288029584,2.0,5.10679817199707
10069,288054584,2.0,5.100398063659668
10070,288079584,2.0,5.093997478485107
10071,288104584,2.0,5.0876970291137695
10072,288129584,2.0,5.081296443939209
10073,288154584,2.0,5.074895858764648
10074,288179584,2.0,5.068495750427246
10075,288204584,2.0,5.061099529266357
10076,288229584,2.0,5.054698944091797
10077,288254584,2.0,5.0482988357543945
10078,288279584,2.0,5.041898250579834
10079,288304584,2.0,5.035497665405273
10080,288329584,2.0,5.029097080230713
10081,288354584,2.0,5.0226969718933105
10082,288379584,2.0,5.016396522521973
10083,288404584,2.0,5.009995937347412
10084,288429584,2.0,5.002500057220459
10085,288454584,2.0,4.996199607849121
10086,288479584,2.0,4.9897990226745605
10087,288504584,2.0,4.9833984375
10088,288529584,2.0,4.9769978523254395
10089,288554584,2.0,4.970597743988037
10090,288579584,2.0,4.964197158813477
10091,288604584,2.0,4.957796573638916
10092,288629584,2.0,4.951496124267578
10093,288654584,2.0,4.945095539093018
10094,288679584,2.0,4.9375996589660645
10095,288829584,1.0,4.899296760559082
10096,288854584,1.0,4.89289665222168
10097,288879584,1.0,4.886596202850342
10098,288904584,1.0,4.880195617675781
10099,288929584,1.0,4.872699737548828
10100,288954584,1.0,4.866299152374268
10101,288979584,1.0,4.85999870300293
10102,289004584,1.0,4.853598117828369
10103,289029584,1.0,4.847197532653809
10104,289054584,1.0,4.840797424316406
10105,289079584,1.0,4.834396839141846
10106,289104584,1.0,4.827996253967285
10107,289129584,1.0,4.821695804595947
10108,289154584,1.0,4.814199924468994
10109,289179584,1.0,4.807799339294434
10110,289204584,1.0,4.801399230957031
10111,289229584,1.0,4.795098304748535
10112,289254584,1.0,4.788698196411133
10113,289279584,1.0,4.782297611236572
10114,289304584,1.0,4.775897026062012
10115,289329584,1.0,4.769496440887451
10116,289354584,1.0,4.763096332550049
10117,289379584,1.0,4.756795883178711
10118,289404584,1.0,4.749300003051758
10119,289429584,1.0,4.742899417877197
10120,289454584,1.0,4.736498832702637
10121,289479584,1.0,4.730198383331299
10122,289504584,1.0,4.723797798156738
10123,289529584,1.0,4.717397212982178
10124,289554584,1.0,4.710997104644775
10125,289579584,1.0,4.704596519470215
10126,289604584,1.0,4.698195934295654
10127,289629584,1.0,4.691795349121094
10128,289654584,1.0,4.684399604797363
10129,289679584,1.0,4.677999019622803
10130,289829584,1.0,4.63969612121582
10131,289854584,1.0,4.633296012878418
10132,289879584,1.0,4.625899791717529
10133,289904584,1.0,4.619499683380127
10134,289929584,1.0,4.613099098205566
10135,289954584,1.0,4.606698513031006
10136,289979584,1.0,4.600297927856445
10137,290004584,1.0,4.593997478485107
10138,290029584,1.0,4.587596893310547
10139,290054584,1.0,4.5811967849731445
10140,290079584,1.0,4.574796199798584
10141,290104584,1.0,4.568395614624023
10142,290129584,1.0,4.560999870300293
10143,290154584,1.0,4.554599285125732
10144,290179584,1.0,4.548198699951172
10145,290204584,1.0,4.5417985916137695
10146,290229584,1.0,4.535398006439209
10147,290254584,1.0,4.529097557067871
10148,290279584,1.0,4.5226969718933105
10149,290304584,1.0,4.51629638671875
10150,290329584,1.0,4.5098958015441895
10151,290354584,1.0,4.503495693206787
10152,290379584,1.0,4.496099472045898
10153,290404584,1.0,4.489699363708496
10154,290429584,1.0,4.4832987785339355
10155,290454584,1.0,4.476898193359375
10156,290479584,1.0,4.4704976081848145
10157,290504584,1.0,4.464197158813477
10158,290529584,1.0,4.457796573638916
10159,290554584,1.0,4.451396465301514
10160,290579584,1.0,4.444995880126953
10161,290604584,1.0,4.437600135803223
10162,290629584,1.0,4.431199550628662
10163,290654584,1.0,4.424798965454102
10164,290679584,1.0,4.418398380279541
10165,290829584,0.0,4.380095481872559
10166,290854584,0.0,4.3725996017456055
10167,290879584,0.0,4.366299152374268
10168,290904584,0.0,4.359899044036865
10169,290929584,0.0,4.353498458862305
10170,290954584,0.0,4.347097873687744
10171,290979584,0.0,4.340697288513184
10172,291004584,0.0,4.334297180175781
10173,291029584,0.0,4.327996253967285
10174,291054584,0.0,4.321596145629883
10175,291079584,0.0,4.315195560455322
10176,291104584,0.0,4.307699680328369
10177,291129584,0.0,4.301399230957031
10178,291154584,0.0,4.294998645782471
10179,291179584,0.0,4.28859806060791
10180,291204584,0.0,4.282197952270508
10181,291229584,0.0,4.275797367095947
10182,291254584,0.0,4.269396781921387
10183,291279584,0.0,4.263096332550049
10184,291304584,0.0,4.256695747375488
10185,291329584,0.0,4.249199867248535
10186,291354584,0.0,4.242799282073975
10187,291379584,0.0,4.236498832702637
10188,291404584,0.0,4.230098724365234
10189,291429584,0.0,4.223698139190674
10190,291454584,0.0,4.217297554016113
10191,291479584,0.0,4.210896968841553
10192,291504584,0.0,4.20449686050415
10193,291529584,0.0,4.1981964111328125
10194,291554584,0.0,4.191795825958252
10195,291579584,0.0,4.184299945831299
10196,291604584,0.0,4.177899360656738
10197,291629584,0.0,4.1715989112854
10198,291654584,0.0,4.16519832611084
10199,291679584,0.0,4.158797740936279
10200,291829584,0.0,4.119399547576904
10201,291854584,0.0,4.112998962402344
10202,291879584,0.0,4.106698513031006
10203,291904584,0.0,4.1002984046936035
10204,291929584,0.0,4.093897819519043
10205,291954584,0.0,4.087497234344482
10206,291979584,0.0,4.081096649169922
10207,292004584,0.0,4.0746965408325195
10208,292029584,0.0,4.068295955657959
10209,292054584,0.0,4.06089973449707
10210,292079584,0.0,4.054499626159668
10211,292104584,0.0,4.048099040985107
10212,292129584,0.0,4.041698455810547
10213,292154584,0.0,4.035398006439209
10214,292179584,0.0,4.028997421264648
10215,292204584,0.0,4.022597312927246
10216,292229584,0.0,4.0161967277526855
10217,292254584,0.0,4.009796142578125
10218,292279584,0.0,4.0033955574035645
10219,292304584,0.0,3.995999813079834
10220,292329584,0.0,3.9895992279052734
10221,292354584,0.0,3.983198881149292
10222,292379584,0.0,3.9767982959747314
10223,292404584,0.0,3.9704978466033936
10224,292429584,0.0,3.964097499847412
10225,292454584,0.0,3.9576969146728516
10226,292479584,0.0,3.95129656791687
10227,292504584,0.0,3.9448959827423096
10228,292529584,0.0,3.938495635986328
10229,292554584,0.0,3.9310996532440186
10230,292579584,0.0,3.924699068069458
10231,292604584,0.0,3.9182987213134766
10232,292629584,0.0,3.911898136138916
10233,292654584,0.0,3.905597686767578
10234,292679584,0.0,3.8991973400115967
10235,292829584,2.0,3.8597989082336426
10236,292854584,2.0,3.853398561477661
10237,292879584,2.0,3.8469979763031006
10238,292904584,2.0,3.8406975269317627
10239,292929584,2.0,3.8342971801757812
10240,292954584,2.0,3.8278965950012207
10241,292979584,2.0,3.8214962482452393
10242,293004584,2.0,3.8150956630706787
10243,293029584,2.0,3.807699680328369
10244,293054584,2.0,3.8012993335723877
10245,293079584,2.0,3.794898748397827
10246,293104584,2.0,3.7884984016418457
10247,293129584,2.0,3.782097816467285
10248,293154584,2.0,3.7756974697113037
10249,293179584,2.0,3.769397020339966
10250,293204584,2.0,3.7629964351654053
10251,293229584,2.0,3.756596088409424
10252,293254584,2.0,3.7501955032348633
10253,293279584,2.0,3.7427995204925537
10254,293304584,2.0,3.7363991737365723
10255,293329584,2.0,3.7299985885620117
10256,293354584,2.0,3.7235982418060303
10257,293379584,2.0,3.7171976566314697
10258,293404584,2.0,3.7107973098754883
10259,293429584,2.0,3.7044968605041504
10260,293454584,2.0,3.69809627532959
10261,293479584,2.0,3.6916959285736084
10262,293504584,2.0,3.684199810028076
10263,293529584,2.0,3.6778993606567383
10264,293554584,2.0,3.671499013900757
10265,293579584,2.0,3.6650984287261963
10266,293604584,2.0,3.658698081970215
10267,293629584,2.0,3.6522974967956543
10268,293654584,2.0,3.645897150039673
10269,293679584,2.0,3.639596700668335
10270,293829584,1.0,3.600198268890381
10271,293854584,1.0,3.5937979221343994
10272,293879584,1.0,3.587397336959839
10273,293904584,1.0,3.5809969902038574
10274,293929584,1.0,3.5746965408325195
10275,293954584,1.0,3.568295955657959
10276,293979584,1.0,3.5618956089019775
10277,294004584,1.0,3.5543994903564453
10278,294029584,1.0,3.5480990409851074
10279,294054584,1.0,3.541698694229126
10280,294079584,1.0,3.5352981090545654
10281,294104584,1.0,3.528897762298584
10282,294129584,1.0,3.5224971771240234
10283,294154584,1.0,3.516096830368042
10284,294179584,1.0,3.509796380996704
10285,294204584,1.0,3.5033957958221436
10286,294229584,1.0,3.4958999156951904
10287,294254584,1.0,3.48949933052063
10288,294279584,1.0,3.483198881149292
10289,294304584,1.0,3.4767985343933105
10290,294329584,1.0,3.47039794921875
10291,294354584,1.0,3.4639976024627686
10292,294379584,1.0,3.457597017288208
10293,294404584,1.0,3.4511966705322266
10294,294429584,1.0,3.444796085357666
10295,294454584,1.0,3.438495635986328
10296,294479584,1.0,3.430999755859375
10297,294504584,1.0,3.4245991706848145
10298,294529584,1.0,3.418198823928833
10299,294554584,1.0,3.411898374557495
10300,294579584,1.0,3.4054977893829346
10301,294604584,1.0,3.399097442626953
10302,294629584,1.0,3.3926968574523926
10303,294654584,1.0,3.386296510696411
10304,294679584,1.0,3.3798959255218506
10305,294829584,1.0,3.340597629547119
10306,294854584,1.0,3.3341972827911377
10307,294879584,1.0,3.327796697616577
10308,294904584,1.0,3.3213963508605957
10309,294929584,1.0,3.314995765686035
10310,294954584,1.0,3.3075997829437256
10311,294979584,1.0,3.301199436187744
10312,295004584,1.0,3.2947988510131836
10313,295029584,1.0,3.288398504257202
10314,295054584,1.0,3.2820980548858643
10315,295079584,1.0,3.2756974697113037
10316,295104584,1.0,3.2692971229553223
10317,295129584,1.0,3.2628965377807617
10318,295154584,1.0,3.2564961910247803
10319,295179584,1.0,3.2500956058502197
10320,295204584,1.0,3.24269962310791
10321,295229584,1.0,3.2362992763519287
10322,295254584,1.0,3.229898691177368
10323,295279584,1.0,3.2234983444213867
10324,295304584,1.0,3.217197895050049
10325,295329584,1.0,3.2107973098754883
10326,295354584,1.0,3.204396963119507
10327,295379584,1.0,3.1979963779449463
10328,295404584,1.0,3.191596031188965
10329,295429584,1.0,3.1851954460144043
10330,295454584,1.0,3.1777994632720947
10331,295479584,1.0,3.1713991165161133
10332,295504584,1.0,3.1649985313415527
10333,295529584,1.0,3.1585981845855713
10334,295554584,1.0,3.1521975994110107
10335,295579584,1.0,3.145897150039673
10336,295604584,1.0,3.1394968032836914
10337,295629584,1.0,3.133096218109131
10338,295654584,1.0,3.1266958713531494
10339,295679584,1.0,3.11929988861084
10340,295829584,0.0,3.0809969902038574
10341,295854584,0.0,3.074596643447876
10342,295879584,0.0,3.0681960582733154
10343,295904584,0.0,3.061795711517334
10344,295929584,0.0,3.0543997287750244
10345,295954584,0.0,3.047999143600464
10346,295979584,0.0,3.0415987968444824
10347,296004584,0.0,3.035198211669922
10348,296029584,0.0,3.0287978649139404
10349,296054584,0.0,3.02239727973938
10350,296079584,0.0,3.016096830368042
10351,296104584,0.0,3.0096964836120605
10352,296129584,0.0,3.0032958984375
10353,296154584,0.0,2.995800018310547
10354,296179584,0.0,2.989499568939209
10355,296204584,0.0,2.9830989837646484
10356,296229584,0.0,2.976698637008667
10357,296254584,0.0,2.9702980518341064
10358,296279584,0.0,2.963897705078125
10359,296304584,0.0,2.9574971199035645
10360,296329584,0.0,2.9511966705322266
10361,296354584,0.0,2.944796323776245
10362,296379584,0.0,2.9383957386016846
10363,296404584,0.0,2.9308998584747314
10364,296429584,0.0,2.9245994091033936
10365,296454584,0.0,2.918198823928833
10366,296479584,0.0,2.9117984771728516
10367,296504584,0.0,2.905397891998291
10368,296529584,0.0,2.8989975452423096
10369,296554584,0.0,2.892596960067749
10370,296579584,0.0,2.886296510696411
10371,296604584,0.0,2.8798961639404297
10372,296629584,0.0,2.873495578765869
10373,296654584,0.0,2.865999698638916
10374,296679584,0.0,2.859699249267578
10375,296829584,3.0,2.821296453475952
10376,296854584,3.0,2.8149960041046143
10377,296879584,3.0,2.807499885559082
10378,296904584,3.0,2.8010995388031006
10379,296929584,3.0,2.79469895362854
10380,296954584,3.0,2.788398504257202
10381,296979584,3.0,2.7819981575012207
10382,297004584,3.0,2.77559757232666
10383,297029584,3.0,2.7691972255706787
10384,297054584,3.0,2.762796640396118
10385,297079584,3.0,2.7563962936401367
10386,297104584,3.0,2.750095844268799
10387,297129584,3.0,2.7425997257232666
10388,297154584,3.0,2.736199378967285
10389,297179584,3.0,2.7297987937927246
10390,297204584,3.0,2.7234983444213867
10391,297229584,3.0,2.7170979976654053
10392,297254584,3.0,2.7106974124908447
10393,297279584,3.0,2.7042970657348633
10394,297304584,3.0,2.6978964805603027
10395,297329584,3.0,2.6914961338043213
10396,297354584,3.0,2.6851956844329834
10397,297379584,3.0,2.677699565887451
10398,297404584,3.0,2.6712992191314697
10399,297429584,3.0,2.664898633956909
10400,297454584,3.0,2.6585981845855713
10401,297479584,3.0,2.65219783782959
10402,297504584,3.0,2.6457972526550293
10403,297529584,3.0,2.639396905899048
10404,297554584,3.0,2.6329963207244873
10405,297579584,3.0,2.626595973968506
10406,297604584,3.0,2.6191999912261963
10407,297629584,3.0,2.6127994060516357
10408,297654584,3.0,2.6063990592956543
10409,297679584,3.0,2.5999984741210938
10410,297829584,3.0,2.5616958141326904
10411,297854584,3.0,2.554299831390381
10412,297879584,3.0,2.5478992462158203
10413,297904584,3.0,2.541498899459839
10414,297929584,3.0,2.5350983142852783
10415,297954584,3.0,2.528697967529297
10416,297979584,3.0,2.522397518157959
10417,298004584,3.0,2.5159969329833984
10418,298029584,3.0,2.509596586227417
10419,298054584,3.0,2.5031960010528564
10420,298079584,3.0,2.496795654296875
10421,298104584,3.0,2.4893996715545654
10422,298129584,3.0,2.482999086380005
10423,298154584,3.0,2.4765987396240234
10424,298179584,3.0,2.470198154449463
10425,298204584,3.0,2.4637978076934814
10426,298229584,3.0,2.4574973583221436
10427,298254584,3.0,2.451096773147583
10428,298279584,3.0,2.4446964263916016
10429,298304584,3.0,2.438295841217041
10430,298329584,3.0,2.4308998584747314
10431,298354584,3.0,2.42449951171875
10432,298379584,3.0,2.4180989265441895
10433,298404584,3.0,2.411698579788208
10434,298429584,3.0,2.4052979946136475
10435,298454584,3.0,2.398897647857666
10436,298479584,3.0,2.392597198486328
10437,298504584,3.0,2.3861966133117676
10438,298529584,3.0,2.379796266555786
10439,298554584,3.0,2.3733956813812256
10440,298579584,3.0,2.365999698638916
10441,298604584,3.0,2.3595993518829346
10442,298629584,3.0,2.353198766708374
10443,298654584,3.0,2.3467984199523926
10444,298679584,3.0,2.340397834777832
10445,298829584,4.0,2.3010995388031006
10446,298854584,4.0,2.294699192047119
10447,298879584,4.0,2.2882986068725586
10448,298904584,4.0,2.281898260116577
10449,298929584,4.0,2.2754976749420166
10450,298954584,4.0,2.269097328186035
10451,298979584,4.0,2.2627968788146973
10452,299004584,4.0,2.2563962936401367
10453,299029584,4.0,2.2499959468841553
10454,299054584,4.0,2.242500066757202
10455,299079584,4.0,2.236199378967285
10456,299104584,4.0,2.2297990322113037
10457,299129584,4.0,2.223398447036743
10458,299154584,4.0,2.2169981002807617
10459,299179584,4.0,2.210597515106201
10460,299204584,4.0,2.2041971683502197
10461,299229584,4.0,2.197796583175659
10462,299254584,4.0,2.1914961338043213
10463,299279584,4.0,2.18509578704834
10464,299304584,4.0,2.1775999069213867
10465,299329584,4.0,2.171199321746826
10466,299354584,4.0,2.1648988723754883
10467,299379584,4.0,2.1584982872009277
10468,299404584,4.0,2.1520979404449463
10469,299429584,4.0,2.1456973552703857
10470,299454584,4.0,2.1392970085144043
10471,299479584,4.0,2.1328964233398438
10472,299504584,4.0,2.126595973968506
10473,299529584,4.0,2.1201956272125244
10474,299554584,4.0,2.1126997470855713
10475,299579584,4.0,2.1062991619110107
10476,299604584,4.0,2.099998712539673
10477,299629584,4.0,2.0935983657836914
10478,299654584,4.0,2.087197780609131
10479,299679584,4.0,2.0807974338531494
10480,299829584,1.0,2.0413990020751953
10481,299854584,1.0,2.0350985527038574
10482,299879584,1.0,2.028698205947876
10483,299904584,1.0,2.0222976207733154
10484,299929584,1.0,2.015897274017334
10485,299954584,1.0,2.0094966888427734
10486,299979584,1.0,2.003096342086792
10487,300004584,1.0,1.9967957735061646
10488,300029584,1.0,1.9892997741699219
10489,300054584,1.0,1.9828993082046509
10490,300079584,1.0,1.9764988422393799
10491,300104584,1.0,1.970198392868042
10492,300129584,1.0,1.963797926902771
10493,300154584,1.0,1.9573974609375
10494,300179584,1.0,1.950996994972229
10495,300204584,1.0,1.944596529006958
10496,300229584,1.0,1.938196063041687
10497,300254584,1.0,1.931795597076416
10498,300279584,1.0,1.9243996143341064
10499,300304584,1.0,1.9179991483688354
10500,300329584,1.0,1.9115986824035645
10501,300354584,1.0,1.9051982164382935
10502,300379584,1.0,1.8988977670669556
10503,300404584,1.0,1.8924973011016846
10504,300429584,1.0,1.8860968351364136
10505,300454584,1.0,1.8796963691711426
10506,300479584,1.0,1.8732959032058716
10507,300504584,1.0,1.865899920463562
10508,300529584,1.0,1.859499454498291
10509,300554584,1.0,1.85309898853302
10510,300579584,1.0,1.846698522567749
10511,300604584,1.0,1.840298056602478
10512,300629584,1.0,1.8339976072311401
10513,300654584,1.0,1.8275971412658691
10514,300679584,1.0,1.8211966753005981
10515,300829584,1.0,1.7817983627319336
10516,300854584,1.0,1.7753978967666626
10517,300879584,1.0,1.7690974473953247
